generation,bestFit,avgFit,worstFit
1,88.08495660082458,185.45420995200075,286.91784343504935
2,60.16660050320024,139.11365163384303,222.33666387876835
3,47.15974099743073,133.39793235725665,291.38503599266494
4,39.4055014469049,146.90472784058778,293.2566596301568
5,35.410054635439856,168.46099515410924,301.1879340636249
6,33.36173586181544,182.59411022145454,299.56336758068863
7,31.19439070166848,205.27941801508675,303.3148811621069
8,29.958401167908608,216.8801206828043,300.18999402963243
9,29.09281618136986,227.691014261266,301.96765479430474
10,28.54110378451842,233.66185572841025,302.96023011819545
11,28.207400970959476,238.81514586668075,299.06292086419086
12,27.87081897634119,239.71560496903578,300.1128134798544
13,27.628724357324348,244.04442817829838,300.5924612482283
14,27.379656387073812,243.01057617830773,299.2727894876226
15,27.160201748696327,249.21843790363673,303.52384906199217
16,26.98691567335552,249.13487910706135,302.88824337800605
17,26.73262140890807,249.66198925591237,302.21508914264746
18,26.24491747989449,251.11315826925497,302.417286674209
19,26.145117740335845,250.7176493799655,300.9417920255902
20,26.045334737330936,254.43807733722434,302.25317868173204
21,25.903705849921028,250.644006734968,299.52336414400077
22,25.76347234899798,252.65920161608452,300.2437734597526
23,25.693043889490205,249.4157676721308,300.48505497195833
24,25.592304721505332,254.44891304683304,301.90909689085663
25,25.459447083514718,252.0265885178097,299.58575982834816
26,25.368689492387425,253.34530288325593,299.62284704969665
27,25.23302807980217,251.48995450963727,300.5089246960964
28,25.170057460358,252.26391691027493,299.4036839020724
29,25.103966741299207,252.92030229266007,300.85416525834347
30,25.03661372661814,253.68951552223032,301.2380059972575
31,24.978418331172197,253.34330568597906,301.3373220337155
32,24.925594345651017,252.59860373967328,302.6090801849346
33,24.82172639214012,258.8083928709207,303.5208948431081
34,24.77704080028793,255.9439557514909,300.0705489411779
35,24.63304154100352,258.68074927890217,303.1934049958843
36,24.586282903760623,257.0224777884512,303.44798586351806
37,24.535136972406956,257.188565771223,301.30896446666145
38,24.48814440549116,255.8852645794671,301.82128052560165
39,24.4462442184723,259.26330981658447,303.08445443471805
40,24.404235013959344,257.9229773678,302.9514661102363
41,24.357812008825455,255.03950782824646,300.85723527787013
42,24.314798662138696,259.6754094549797,303.646731776333
43,24.27345724361917,259.23846119050216,301.4803940522061
44,24.233453572400283,258.77418096579044,301.48591037970425
45,24.19484820637607,255.65443518267003,300.2184802362277
46,24.157031567189474,259.31290833686626,302.6903409397457
47,24.120272515236284,259.346699612638,303.10385020137534
48,24.085246758424766,260.4756071144794,303.0610469170159
49,24.04935343106309,257.2192196318261,304.1083226239914
50,24.016027991352107,256.5523309591263,301.3624124591419
51,23.984342514618213,257.8687585922401,302.613759618432
52,23.953465881731216,254.67910314880572,299.8311724389648
53,23.92368142985479,261.02859214948757,303.14572444233085
54,23.89489278496111,262.0741475069147,304.16643206666083
55,23.867049106140765,262.1456142292811,302.8769161871414
56,23.840129462910507,258.65870868527605,298.9443585321464
57,23.8141139912508,263.06047057104763,302.0914171664641
58,23.76911225264242,261.16521688902776,301.7110817232103
59,23.74444808346554,260.333431581365,298.4064089055962
60,23.671281851430287,261.48931887937164,299.90365404871324
61,23.648878127437555,262.613565522191,300.66738533121423
62,23.612690727464162,263.3781224786392,298.06580546912693
63,23.592098276519035,263.7271130284238,300.25795646204716
64,23.404914884720892,264.89903433346734,300.3183374197443
65,23.383814850199006,268.406786971031,304.32476687030044
66,23.365748249666428,265.6059976018899,299.42547723582067
67,23.348469284425097,261.0556598662113,298.2372289266614
68,23.331114819191573,261.1232403245904,300.35890905898196
69,23.31308806431075,262.4489035400019,301.280354050451
70,23.296433759362603,263.7422106050875,302.41825228309096
71,23.280956567120953,263.78686075087705,298.8453706388192
72,23.260619387872293,266.1367770737688,303.9400236359507
73,23.245578821565967,268.3075176596494,304.4275892364824
74,23.229516463368167,267.7280024473675,303.4840962824624
75,23.213484118224596,270.5996548241289,302.7099342716477
76,23.195193535629194,264.794858077426,298.1300748823926
77,23.1713458094115,266.14944495280884,300.3395502910729
78,23.155554546374994,266.6362602166638,300.4766474699424
79,23.12744085425846,264.5223590791856,302.2183781640111
80,23.115333505826577,265.0141298007442,299.22846883273684
81,23.103469017127516,265.3386874706562,302.5051553109362
82,23.07738322615819,264.9652645623018,300.8847508545574
83,23.065362542832865,263.5035233205519,298.5175164993708
84,23.049881578660482,265.9235399046386,301.873851587827
85,23.026125911571786,265.1150264442498,298.68752015031
86,23.004376824902792,267.0436260385173,302.3703964064759
87,22.985466205582878,265.6180572656761,300.5071923093786
88,22.975959496670036,266.85123680174127,300.43232438231894
89,22.967219412263322,267.7587812475964,301.1287908890082
90,22.958835690021694,266.71131353253134,301.28589061305513
91,22.95074448118461,270.1935749735771,301.00933991472573
92,22.866269432554077,264.6208261555986,300.86766854236697
93,22.85933004867999,265.3119073282693,298.7812789219361
94,22.852884118867305,261.5693959577381,300.643085192481
95,22.846890803562733,263.0969936274523,297.6824135114083
96,22.832072138984564,267.83164296259014,301.06251410930116
97,22.825414671938628,266.59104804230475,300.7374408289799
98,22.820601591794965,267.74157597330253,299.8354119750238
99,22.81023616487693,268.59022382088517,300.0349543366654
100,22.804482900977852,266.65975806488063,302.01466964968506
101,22.79378663735523,270.0991928154656,302.18414224882457
102,22.789230182007106,269.1021311182205,301.5626196694189
103,22.785095264883132,273.58747073329124,302.06346470695905
104,22.77913039135511,274.20115886524826,302.8932194196858
105,22.775727335613784,271.6027778503652,302.1642624298951
106,22.772666634493127,265.58875980083207,298.47873383957653
107,22.766072924775813,265.4887340024045,299.1307303733089
108,22.763608647185908,268.59620370118887,299.9448637870389
109,22.759140000022846,264.2625571143298,297.9013350636418
110,22.756799043824117,262.11140782364254,298.07214384023007
111,22.754623342589646,268.722021445203,304.23611221523254
112,22.745596154968453,269.5647738946378,302.82172781962316
113,22.74327926995132,271.9709400939449,303.85040712677005
114,22.74106904933223,273.5828552538904,299.79810183353874
115,22.73903914991224,271.08072777186595,301.13626512723715
116,22.737189407093624,270.46949064309644,300.394984517946
117,22.735519956921127,272.71468231341595,299.46578282567924
118,22.734030832257385,272.1827895050645,302.33044984103464
119,22.732722070037646,273.5208570156019,301.17041839395085
120,22.731593707651427,267.4338388355536,298.46833776880976
121,22.730645774597534,267.8361871705917,299.64537588551383
122,22.72987829824459,266.7181376443934,300.10007316439504
123,22.729272803247362,270.58103398060354,299.72386187314635
124,22.728778420086254,268.97972495468406,299.9279060791943
125,22.72834289841967,266.81061414961016,297.5904053788705
126,22.72796625378671,268.3586440984885,300.6624555367934
127,22.727648500593894,266.827603258479,298.6573768492406
128,22.727389652114812,267.2515048454783,300.0105354523334
129,22.727189720489914,267.57202253087684,298.5613135649808
130,22.721828537747697,271.837855940982,301.62728730039174
131,22.721746471718728,274.46657020689594,302.98360715867483
132,22.675564542584457,277.0840540338308,301.3737997364108
133,22.675564542584457,274.44666102102394,300.31259173100545
134,22.671114915242736,273.7647188181216,298.6135710397249
135,22.671114915242736,272.4621990203621,300.99657699693853
136,22.671114915242736,276.34056263214126,302.15179007277635
137,22.668521357420012,274.1620298430557,302.0415770148165
138,22.668341253617168,274.6112558329734,303.45611311224127
139,22.66618107707499,272.88680819994147,302.33507652791315
140,22.66618107707499,272.50858746914395,299.9960299741779
141,22.66618107707499,273.7610919539994,301.8614190745887
142,22.619438114756615,272.8720829282217,299.53789651600084
143,22.619438114756615,274.1505178656746,300.2808078127603
144,22.613794912478777,266.7721737645915,298.05672782370215
145,22.608969145288764,266.894929858148,299.3312138701557
146,22.608969145288764,270.85064797806166,300.0235020591844
147,22.603759928711984,273.2349083410535,299.578931921808
148,22.603759928711984,273.3960220683987,301.44631609206084
149,22.59954389396697,267.4250195047717,298.9634838514702
150,22.59954389396697,267.6824690026909,299.2502181401154
151,22.59954389396697,270.0905589743476,299.8464222620951
152,22.588144645059195,266.8506570022189,300.59826762854897
153,22.467078944283223,268.8667141762965,301.41292715812773
154,22.376055900995766,271.45486164318123,304.6474181150297
155,22.37499652153098,273.52350366014565,301.9702853696557
156,22.373997630282346,272.7218363186286,300.70969489007797
157,22.373059253637567,270.7383964366214,299.75573672619714
158,22.37171423677405,267.64035520224195,299.35367189616875
159,22.368630128416974,269.21631441116165,300.77736624177663
160,22.366981323352142,268.03381942020576,298.3702143798035
161,22.366285245706553,268.2225503486392,300.727735730379
162,22.365649797129386,270.9300504129686,302.19438853744293
163,22.36265986353454,270.938660968919,300.3277863664627
164,22.36055834556801,273.9643243320033,300.7518482863772
165,22.36010489589839,270.16289159999985,299.2342800868874
166,22.3597121458746,273.3572493150551,301.09688535084643
