generation,bestFit,avgFit,worstFit
1,86.35602321345168,185.31891019807605,289.2269362883202
2,73.28925054740267,169.2509475474773,253.74726651867005
3,65.11803540045484,160.6516393880819,257.60230738905324
4,60.491241512200965,151.48036451434743,244.91498640806392
5,55.48337833786842,146.09689818875918,242.79231857055603
6,50.81630503404261,141.85960586858033,236.95359743418948
7,47.882985235402764,137.06144661934206,233.6514550914307
8,43.99332610656829,133.46089921243217,229.90058627371215
9,40.745287323213724,128.9760016954516,223.1670609198754
10,36.66015512969493,121.68705578595998,218.89999673115423
11,33.425406128887474,118.23156461777278,218.52519563341158
12,31.802494013291373,114.40788581841436,217.34763065122004
13,27.86805612031105,111.86003955739491,214.94678692244472
14,25.470503564325195,108.5651606067851,206.81945024794186
15,23.728852698256368,105.20224800487513,207.3744333577338
16,22.6003180648542,102.96859437055157,202.675396394102
17,21.375844241937102,99.99269991710524,209.56135542592781
18,20.56178361325156,98.26163996204657,206.76933677679096
19,19.2424037576542,96.57746832796607,204.76989983863976
20,18.346649054415046,91.88859025605183,197.23269914880723
21,17.677416856048826,89.80281882878784,194.89624229409193
22,17.076271049537066,89.42520315497997,202.13034932998306
23,16.478283551476526,82.10948229094555,189.50670681491601
24,15.906691446911363,76.98317751540489,181.0868221952602
25,15.422441083356974,75.88089013207019,188.35742804690227
26,14.619345707405461,72.61809076701344,181.3031808176755
27,14.28259986133167,70.70236330026346,179.2147730049297
28,13.802361498137438,70.96337155691795,186.7630211797784
29,13.440657090455296,69.56277321817741,182.96783430759118
30,13.121901629915676,70.41491625424102,181.46528052384272
31,12.887308799910643,68.25470341306136,179.6635134921029
32,12.639513191878653,66.08008403808655,179.5844755619392
33,12.29558995624216,65.21025881717347,176.69980354817105
34,11.997582423899786,64.13680362619841,179.85788468067904
35,11.755741067976658,61.63416116256421,173.71897188567343
36,11.502449880366637,60.42895565504092,176.43238499166122
37,11.353159572288485,59.22123589663848,172.46948970672682
38,10.794169998209194,57.672537791212534,171.54424027926865
39,10.552846889653848,55.07324809918328,175.03532428959497
40,10.324219492055176,56.51176457797063,174.02922606491282
41,10.06540286689219,52.87659877650425,176.51265653568026
42,9.84845694458463,53.24833379877195,172.42566113611298
43,9.631396531271081,52.112616818648306,172.05871267765997
44,9.508699330000107,49.295925936838685,169.71715599852192
45,9.381324739534552,50.863144897555316,170.49558471863685
46,9.287432568358145,49.97334188040865,168.68455044067696
47,9.103608962029996,49.1693256860493,167.4621914464023
48,8.956498717287564,47.746248962737276,161.25306578584988
49,8.802186295329372,47.63692832812092,168.35571587260887
50,8.641718667037901,45.17621880660004,160.26096252108664
51,8.473710066970288,43.93413953490142,155.455643449411
52,8.417426903698832,44.38445905721203,160.55195860026544
53,8.279053777414548,45.088999360126614,160.3492196300612
54,8.143454596034074,45.64599731487753,162.55956027128607
55,8.05900144447914,44.37592577888867,153.45383736805005
56,7.8451081627323145,42.69377820282536,159.72267301499625
57,7.746861667423937,45.22773322316089,161.98256251510378
58,7.721473415749828,44.72933902236619,159.37884766098486
59,7.65616388780209,43.953367463852274,166.9511794107246
60,7.37210072556432,44.22105271846629,170.00926600627523
61,7.271753650684867,40.613428215168256,154.78268968451187
62,7.211123350851541,41.42044370419192,157.4552378646383
63,7.042579212825867,41.40650786922785,158.54380836727603
64,6.947367887549597,42.170003231377656,161.93517052975784
65,6.812975104760345,44.19271270342712,159.2148609707976
66,6.76225676154514,44.14223111133984,159.03516937412846
67,6.581908505626948,44.35362290959993,160.46848212223617
68,6.5240249575083835,41.738891860058985,149.68080845131234
69,6.495481526128418,41.381181269979876,157.4234696210065
70,6.375235861371503,40.2164307098197,158.80731051571237
71,6.2775509675153875,38.75189270115926,146.7998513371922
72,6.147327933941915,39.760726344502565,152.6190614455899
73,6.043417169155968,41.52427723973825,153.40689798118396
74,6.030357368834049,40.76569314425572,150.65036079339285
75,6.009974876453757,36.49846262680804,149.9581637497975
76,5.988572713486552,38.44683221112017,146.45067000645818
77,5.968190918476341,38.04626638899387,150.2585778556461
78,5.940854507056795,36.571662483674835,146.7470441527574
79,5.8884378873984975,37.14820412092747,147.06340930925407
80,5.860474105939142,34.21057127939002,142.41877174462505
81,5.836830445070044,36.1357142730056,146.8079170834678
82,5.788204758648849,37.44621072958317,146.0349411797134
83,5.702119781674868,38.12222634170184,151.3341957102612
84,5.625627382479092,36.80870058346049,145.77841506079892
85,5.608439235559275,36.42266947467469,143.27078548717634
86,5.581579118701796,37.77338320697399,147.1422494874618
87,5.486969784944873,37.46870646898476,143.63794862217992
88,5.435955326571657,38.596053254232615,148.2480747886743
89,5.397213860959041,37.82586484302655,152.53304799939934
90,5.33827501970833,37.49130683134668,148.32050402682208
91,5.319285488136034,36.61646822107947,145.52356085248942
92,5.29145647011283,36.53242839717635,144.67394580470815
93,5.189752012565297,37.41770106383795,148.8446018175988
94,5.16259373374102,35.64415891057169,150.0702539029344
95,5.11862841871696,33.886984810530016,143.42648118604544
