generation,bestFit,avgFit,worstFit
1,81.19451959678162,179.6421395598194,281.39169147305995
2,78.90760312543813,178.4005592588805,277.92838624651307
3,75.5377235622051,177.46442249837438,280.9307880994505
4,73.97865213852552,176.74275648914454,275.43636431601914
5,70.91546287219049,176.25986576124689,272.9080278569649
6,70.6448300750374,175.91717841214606,277.9939668126146
7,69.34685382555477,175.57703087963077,277.1555332273002
8,65.4236576780631,175.26117318487314,275.4054463356852
9,63.98359487115021,174.98559994389106,278.6017902190464
10,63.03800862356267,174.74546452465898,273.3407674160119
11,61.05629534308088,174.51080868233325,276.3363032639714
12,60.853580078712625,174.34113797083987,277.99461574825165
13,60.593764665740125,174.16440534232618,273.7257185961067
14,59.44776331164119,174.0346825293697,277.47625831507133
15,59.00871001085593,173.9076810480424,273.3803901803013
16,58.156763323338836,173.8054928734085,274.53722742777023
17,57.577843005055165,173.72111087992369,273.68703708952984
18,57.04137883115618,173.656706428791,276.3461032567676
19,56.398939801375235,173.59951290884135,276.85651878682376
20,56.12225120195382,173.52614116066692,275.3058352491
21,56.102662767489996,173.45651013851455,277.61779123850295
22,55.89241048307572,173.40439523596828,275.31476584599926
23,55.89241048307572,173.3488970083253,275.39831523590203
24,55.89241048307572,173.3096855538348,280.53741298481714
25,55.45088423967234,173.26774877014023,275.378690004837
26,54.85474645069946,173.21985132938815,274.155233631632
27,54.85474645069946,173.18305076554014,273.34664628558625
28,54.775827970372156,173.14311319957508,276.17770913364586
29,54.17632973179321,173.10757031535792,277.82210387878297
30,53.92727912077766,173.07019409826066,274.931935379779
31,53.92727912077766,173.02626119113077,276.5261775880104
32,53.63597348209738,172.98490290404433,275.24537388716857
33,53.60362650705122,172.9494097842907,274.33801701795585
34,53.46979521003697,172.91188642232154,275.941283719553
35,53.35972023450884,172.87832947207977,277.0755273786526
36,53.20559308570403,172.84414975133825,273.7082349853223
37,53.186593475521335,172.82134575446716,276.6142505784186
38,52.989884839768884,172.78943286582333,274.1525119842471
39,51.971852529723265,172.7534283551213,276.9812846917266
40,51.94010939519911,172.7153414926315,276.36727065159994
41,51.782310136616736,172.68076910042464,275.95184742633535
42,51.72213792232235,172.64913369401862,278.16524149043016
43,51.37527013082367,172.62332941867336,271.52209235459736
44,51.327249034821904,172.5965355188331,273.69687274364827
45,50.918879686004644,172.57857895601902,274.90679648575855
46,50.66603139168693,172.56347111164916,276.2609330730368
47,50.57014920181533,172.5427651063885,275.3206948363212
48,50.18523689531571,172.52026504011852,280.00699588675803
49,49.89967958214526,172.49950733252325,276.6589754182445
50,49.561302454364224,172.4808951355268,278.0249494228465
51,49.52280540539298,172.47370600881808,275.40791961264443
52,49.52280540539298,172.4548179720244,277.76583214931543
53,49.46917458660748,172.43592465346242,278.5562889475953
54,49.42679344899572,172.42241878317742,273.2626170454889
55,49.35388562512601,172.41021628004316,276.5921294169306
56,49.35388562512601,172.39778270005868,274.56100903928655
57,49.35388562512601,172.3865653964389,275.7005483828931
58,49.16643564070085,172.36836770585202,276.21836594799424
59,48.941258383656795,172.35262591595685,279.07140010474893
60,48.73794078807419,172.33897856135752,276.26809400471006
61,48.12344069486638,172.32347864214182,277.2541103941808
62,48.12344069486638,172.3119821675006,274.4258313830495
63,48.12344069486638,172.30013086646258,276.6063527554127
64,48.12344069486638,172.28462493702324,276.548137589973
65,48.12344069486638,172.2683659146249,276.70582938708424
66,48.12344069486638,172.256927803314,276.08039163778545
67,47.81102306697708,172.25080195890752,278.409234478783
68,47.622052945804384,172.25228101435607,274.85486198380596
69,47.55875585072704,172.25498554964307,276.3827053561255
70,46.91312600237984,172.2550475993614,272.84706322614755
71,46.83549484453711,172.25475638703665,276.51767249037016
72,46.83549484453711,172.25247173464385,277.2020446700159
73,46.83549484453711,172.2489161782681,278.5302120964801
74,46.368473015248696,172.2439860074109,274.1865403934923
75,46.25254665877685,172.23950460586644,273.5450266299268
76,46.20063625861946,172.23364301885744,276.88590739064614
77,45.869102198137924,172.23082936972995,275.1054039871773
78,45.60444954775413,172.2279428603053,276.21325595295895
79,46.06933022714782,172.22422542125244,276.2302873409797
80,47.017061129477334,172.21700827474044,278.3153859597426
81,47.00034882941611,172.2155951761617,274.3584342382574
82,46.774442117608956,172.21440068693502,273.74344651855677
83,46.11748293289718,172.209369949018,277.3862185134
84,45.967000660532605,172.20653886584418,273.95775245831794
85,45.37673745285881,172.20180834727358,275.1823332263904
86,45.37673745285881,172.1981638711562,275.7295167313634
87,45.29132812084349,172.19732375290974,277.0183907470321
88,45.29132812084349,172.19464096642494,275.5037794851823
89,45.29132812084349,172.19437986702118,275.6356838825121
90,44.95102475564263,172.1906920522514,275.79669243092525
91,44.95102475564263,172.188576071148,275.78918478174666
92,44.95102475564263,172.18890320172846,272.4886026323756
93,44.95102475564263,172.1868780227705,281.2784891890216
94,44.95102475564263,172.18649686518668,275.22146744425913
