generation,bestFit,avgFit,worstFit
1,104.44680920498209,184.8302675105682,269.1481553351157
2,78.1817950850481,141.6531927668402,209.83038983533228
3,65.1772917435127,135.3134224703297,252.1948878541627
4,59.02300953415658,136.94393546120588,243.5942634279486
5,53.55307245606022,145.8966122074785,265.9221837905372
6,49.172467468673055,152.4180404115163,259.9626787032267
7,45.77661193370131,162.46950323094092,269.84898332766136
8,43.670287771885455,169.05353204456048,263.78121361285827
9,42.16420894995698,175.0119503668633,268.71837084379507
10,40.57526756426213,178.75588855490804,270.3865364717545
11,39.994760787700294,187.54893234722428,274.5402879816565
12,39.19580904477335,187.47351902182598,272.13180050555286
13,38.793774125385134,197.45600582539225,277.42145463400743
14,38.19912418505444,202.88424101199817,277.69732231587375
15,38.06257765425735,206.89277180095414,279.1705437978584
16,37.804530829423825,205.30985730232342,274.85615349793426
17,37.64661392483959,208.6200911342512,273.9906683387835
18,37.170428854539196,209.36559228252554,276.94817326378035
19,36.867455028883136,212.59607518074515,277.26261557573946
20,36.74601944142267,209.78194724526546,273.7658122035485
21,36.645028688239464,211.82596837861067,275.708240913841
22,36.5546045817683,212.94559221283762,279.6171603624489
23,36.46147967223616,209.16606515127876,271.51088885946837
24,36.39006063893698,209.0123342934922,277.01715938376867
25,36.33601699237758,208.21187404667313,269.559263398915
26,36.249518866635896,209.57211636188967,273.6556517244827
27,36.18868691406454,210.37473942022962,273.7310944916205
28,36.06023738244824,206.77206108569914,268.6322405893872
29,36.00100563382193,211.5228738487304,271.6713249452344
30,35.875756610590685,211.50319479009286,273.16708628207834
31,35.65386786368336,211.5624085824157,273.75008837846104
32,35.54856418600091,209.05896108305848,271.66076935810923
33,35.42191506896098,213.8129585150788,273.98240238242613
34,35.11249662089819,211.9849885564269,273.12983712878423
35,34.657845486681666,216.07928547536432,272.4762571893636
36,34.60707948111969,218.7852329922452,278.95869000914547
37,34.231679650002064,222.4162480739296,278.4032518938638
38,34.04654372244224,225.57230460014551,282.25657690490556
39,33.924530058764894,219.68989104150194,279.3725884127189
40,33.87431293683642,219.15911553962528,276.2310023810488
41,33.79303357896402,217.10830153463854,274.8221163751734
42,33.74510975889041,220.3136736593125,279.80159739517086
43,33.696501891615625,216.50368907780128,276.1410379301242
44,33.652468213518965,215.85189182343476,277.4469943331065
45,33.59768952906068,221.11229875772943,277.8015352494506
46,33.358639043931355,216.7105507594566,272.733499814328
47,33.293473171026164,223.0028294837874,278.3608490565688
48,33.253057580225146,215.70005069755297,274.30910769299237
49,33.15341813598745,215.38606610086217,271.86603879903294
50,33.119081298306575,218.25068904231225,276.86346814278437
51,33.0817626759094,218.01172692328132,275.60972366071667
52,33.04292409955192,221.27427697081518,278.46033012169863
53,32.96489819021777,220.69155845602504,279.7583213633678
54,32.90074121142201,224.27250792277044,279.2257201638442
55,32.84917816220639,224.4164030957522,277.38298540780943
56,32.808232213274145,219.40840675441152,274.4590478372864
57,32.77370533263585,216.6848353563839,272.21267373872007
58,32.73844737372329,222.45741503593095,280.8354732370524
59,32.70402952620636,215.47062122073393,272.82725169200444
60,32.67618272223631,217.7119147415811,273.9258612907857
61,32.6092982470059,217.9796813876972,274.6164737340525
62,32.581420167914814,220.66668922503698,276.09761998466416
63,32.54268120773655,218.12220111402843,274.5402572818111
64,32.51544612013063,219.05233240326513,274.58939686707396
65,32.48856769760015,218.78652381180467,274.24349003266974
66,32.41550096936996,216.7001789916309,274.8829064759006
67,32.31192108038268,217.27258411304646,273.47352638345944
68,32.288480859447056,217.70658630632968,274.37509552285826
69,32.23185474957605,217.72123706148014,274.8684373838038
70,32.13128576338358,221.5404753401496,277.28258885799164
71,32.08125081565867,222.11505881041168,279.93395082289396
72,32.0263825857135,219.46211633847452,274.92309125756964
73,31.928450633451703,214.54557217324498,269.29594098498006
74,31.91112921339205,215.5047451971786,274.297423337524
75,31.884498244208388,216.2435508114193,275.5886526940612
76,31.791960408606826,218.8741004638853,275.4644636460814
77,31.77324686516766,220.12524787315743,276.5400481035061
78,31.74487241602351,227.21939317176071,281.29332208624845
79,31.728917148420123,223.8178289735583,276.5924583065501
80,31.710330098868244,224.76310531559074,278.98889589391985
81,31.692385260637227,223.935333615525,277.76340823358197
82,31.676451309116825,226.81100479416455,279.8559338185341
83,31.6539400678167,227.12777983716268,282.14539256621845
84,31.63928247073455,228.99176716497198,279.4091802033785
85,31.609914215103238,224.1207017936563,279.1039893140768
86,31.592950091642912,224.67738793370796,276.47579901549864
87,31.577034733456554,229.56039104738912,282.03116583687574
88,31.55522741472875,229.6074481043718,278.87584249185414
89,31.534089709618975,226.986247073512,279.55089843949673
90,31.518297417094036,220.34410151124277,273.706811538934
91,31.50023440794694,217.57797485815783,272.8534236435042
92,31.48468427866887,216.6542446711866,271.47894970450005
93,31.468352941434993,217.20142286175482,273.13959733817416
94,31.41441443567219,221.89890614278437,279.1418463387157
95,31.39254197829054,221.90172771268098,277.1430118421341
96,31.363847742337487,223.9925810132699,276.46541361819243
97,31.348506363747266,220.9070023833875,276.2479581110411
98,31.335956979407936,218.85267296757976,273.6102936939818
99,31.315817809088784,223.03128956297283,279.02962970234677
100,31.183109189319644,224.78564779319763,278.80755732170275
